time,seconds_elapsed,z,y,x
1721411577458395000,1.635394775390625,0.013325691223144531,-1.6367498636245728,2.181457281112671
1721411577471251000,1.6482509765625,-0.23684120178222656,-1.9940826892852783,2.5893800258636475
1721411577484107500,1.661107421875,-0.4562854766845703,-0.8754420280456543,1.1852056980133057
1721411577496966700,1.673966552734375,-0.6572151184082031,0.7726149559020996,-0.9454600214958191
1721411577509824800,1.68682470703125,-0.6714649200439453,1.4871106147766113,-2.068153142929077
1721411577522683400,1.699683349609375,-0.49220943450927734,0.854421854019165,-1.4478974342346191
1721411577535540200,1.712540283203125,-0.26929664611816406,-0.8338538408279419,0.566834568977356
1721411577548400600,1.725400634765625,-0.21287250518798828,-2.0993824005126953,2.22334885597229
1721411577561259300,1.73825927734375,-0.42250633239746094,-2.039682388305664,2.200911283493042
1721411577574118700,1.75111865234375,-0.698267936706543,-0.6746605634689331,0.5155594348907471
1721411577586975700,1.763975830078125,-0.8112525939941406,0.7543497085571289,-1.3973736763000488
1721411577599834600,1.776834716796875,-0.7105417251586914,1.6164329051971436,-2.0267491340637207
1721411577612691000,1.78969091796875,-0.32437992095947266,1.225043773651123,-0.8650505542755127
1721411577625551600,1.802551513671875,0.03584766387939453,-0.2071361541748047,1.301619529724121
1721411577638406700,1.81540673828125,0.18761539459228516,-1.2898571491241455,2.8347127437591553
1721411577651288000,1.8282880859375,0.033687591552734375,-1.0697658061981201,2.48512601852417
1721411577664123400,1.841123291015625,-0.12929630279541016,0.3029193878173828,0.5890635848045349
1721411577676986400,1.853986328125,-0.016170501708984375,1.655381441116333,-1.4867475032806396
1721411577689841400,1.86684130859375,0.2676105499267578,1.8864253759384155,-2.1616451740264893
1721411577702703400,1.879703369140625,0.5345859527587891,0.5204645395278931,-0.5342574119567871
1721411577715558700,1.89255859375,0.30689334869384766,0.06169760227203369,0.07354682683944702
1721411577728417000,1.9054169921875,0.3628120422363281,0.029566645622253418,0.29950031638145447
1721411577741275400,1.918275390625,0.4848670959472656,0.1361558437347412,0.3073423206806183
1721411577754136300,1.93113623046875,0.7244873046875,0.08215296268463135,0.207218199968338
